Index_1777,Index,Index_final,Index_initial,mol_min,Drug_Name,Zhu_2_class,Source_Zhu,Fourches_2_class,Source_Fourches,LiuR_3_class,LiuR_2_class,Source_LiuR,Source_LiuZ_PLOS_SIDER,LiuZ_SIDER_Combined_Scores,LiuZ_SIDER_2_class,LiuZ_Pfizer_2_class,Source_LiuZ_Pfizer,LiuZ_OBrien_3_class,LiuZ_OBrien_2_class,Source_LiuZ_OBrien,Ekins_2_class,Source_Ekins,Rodgers_Activity,Rodgers_2_class,Source_Rodgers,DILI_3class_Chen,DILI_2class_Chen,Source_Chen,Sum_Score_DILI,Sources_total,DILI_Characterization,DILI_Total_2_class,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ABCG2_Inhib,ABCB1_Inhib,BSEP_Inhib,OATP1B1_Sum_Binary,OATP1B3_Sum_Binary,Binary_Characterization
143,80,80,213,Clc1cc(ccc1)C(=O)C(NC(C)(C)C)C,Bupropion,,,,,0,1,LiuR_2015,LiuZ_PLOS_SIDER,2,0,,,moderate hepatotoxic,1,LiuZ_OBrien,0,Ekins,I ,0,Rodgers,0,1,Chen,5/8,Zhu  Fourches  LiuR  LiuZ_SIDER  LiuZ_OBrien  Ekins  Rodgers  Chen,Positive,1,38.964275,0,0,1,2,2,0,6,0,34,1,3,16,13,49.809372,1.4649814,0,0,13,1,0,18,0,1,1,0,0,2.4717963,-2.7012656,-0.50277233,0.49890304,2.6356421,-2.8085747,-0.24773329,0.56371677,2.6236567,-2.4315858,-0.24609061,0.65865946,2.9026406,21.715727,3,0.1875,6,34,1,16,6,4,0.25,27,0,12.344935,10.928893,8.8867512,9.6378279,7.2935123,5.7471385,4.4373927,5.3770099,1,1,0.71931839,8,0,-0.83683378,-0.35199675,0.019117424,2.5152788,-1.1536876,-0.22371875,0.11904822,2.5460429,-0.52289152,-0.074860848,0.15172762,2.7686718,14.0625,5.5576558,4.8166351,12.412782,4.8620982,4.1856737,3.7720101,2,1,1,0,3.543,-3.49986,6.8323212,0,1,6,1,1,4,0,2.247,-2.247,1.047394,-1.047394,0.17157881,0.28851053,57.912918,24.472891,8.6190128,8.458519,0,0,0,99.500519,54.091755,0,0,0,13.566921,0.13689101,0.9486286,0.62714219,0.051371425,0.051371425,0.37285784,0,253.05562,167.29608,13.703812,13.703812,99.463341,0,0.5,1,2.247,-2.247,0.188251,0.40053403,0.87281686,0.34602478,0.051371425,0.12718315,0.65397519,0.075811729,232.83212,92.305374,13.703812,33.927303,174.45406,20.223494,4,1,1,0.188251,0.40053403,0,3.2993,18.01075,5.6876111,3.9819686,0,27.047791,0,3.5006065,70.572739,0,172.4527,6.8133202,23.862217,0,18.01075,10.66815,0,70.572739,5.6876111,172.4527,29.1,0.54356444,5,2.8925536,7.6983962,266.75943,333.29608,13.566921,0,0,0,223.87756,8.458519,19.249496,239.74599,454,20,78,0.13734917,0.030584496,0.0,0,0,1
145,81,81,217,Clc1cc(ccc1Cl)C1CCC(NC)c2c1cccc2,Sertraline,,,,,0,1,LiuR_2015,LiuZ_PLOS_SIDER,4,1,,,,,,0,Ekins,I ,0,Rodgers,0,1,Chen,5/7,Zhu  Fourches  LiuR  LiuZ_SIDER  Ekins  Rodgers  Chen,Positive,1,46.715481,0,0,2,2,1,0,12,0,37,1,2,20,19,51.776039,1.3993524,0,0,17,2,0,17,0,1,0,0,0,1.703478,-2.7020254,-0.6144706,0.65144861,2.6538613,-2.6478653,-0.46937704,0.82201278,2.7913704,-2.4282811,-0.44236648,0.85428756,2.9295816,20.084518,2,0.090909094,12,39,0,22,4,2,0.090909094,27,0,14.112519,12.878153,10.110366,11.405413,9.7027082,7.6704745,5.7479062,7.432653,2,2,0.76503032,10,0,-0.8458606,-0.40086433,0.068568178,2.7051268,-1.1205459,-0.22158724,0.21380687,2.8507204,-0.51828492,-0.18307573,0.23931691,2.9873884,14.917356,6.405827,2.9789076,13.46576,5.7496543,2.6626558,3.8711734,1,1,1,1,5.4619999,-5.13728,8.6061916,0,1,17,1,3,3,1,2.7349999,-2.7360001,1.0390109,-1.0390109,0.11761428,0.30059782,37.269047,43.162582,8.6190128,0,0,0,0,71.776741,120.43842,0,0,0,0,0.13689101,0.99951357,0.68354732,0.00048645947,0.00048645947,0.31645271,0,281.26581,192.35205,0.13689101,0.13689101,89.050644,0,0.5,1,2.7349999,-2.7360001,0.15137112,0.32894737,0.87512362,0.53912324,0.00048645947,0.12487639,0.46087676,0.12438994,246.26213,151.71072,0.13689101,35.140553,129.69196,35.003662,5,0,3,0.15137112,0.32894737,1,5.2751002,18.01075,0,0,0,9.5567245,32.897186,11.412009,123.50229,41.718781,78.297287,8.5892696,0,0,18.01075,24.950703,0,161.23911,0,111.19447,12.03,0.49991596,5.4594316,3.0266428,8.3624659,281.40268,400.29263,0,0,0,0,259.91299,0,5.6825762,306.23599,770,34,106,0.43784207,0.20667264,0.1,0,2,1
146,82,82,219,Clc1cc(ccc1N1CC=CC1)C(C(O)=O)C,Pirprofen,,,1,Fourches,1,1,LiuR_2015,,,,1,LiuZ_Pfizer,,,,1,Ekins,,,,1,1,Chen,5/5,Fourches  LiuR  LiuZ_Pfizer  Ekins  Chen,Positive,1,37.099102,1,1,0,0,2,0,6,0,31,2,4,17,13,50.171402,1.6184323,0,0,13,1,0,14,0,1,2,0,0,1.8903273,-2.4629726,-0.65739501,0.62703907,2.4978309,-2.5179133,-0.45522282,0.7181626,2.5616014,-2.1868131,-0.42404237,0.76568294,2.8117876,18.662897,3,0.16666667,6,32,2,18,3,3,0.16666667,24,0,12.413849,10.314884,7.878315,8.8364992,8.0922241,5.8933043,4.0425644,5.2103434,1,1,0.7777651,9,0,-0.8311038,-0.42872307,0.063915707,2.4441547,-0.98761153,-0.31131381,0.14662236,2.5584416,-0.50064367,-0.20085728,0.17414965,2.7386351,13.432098,5.7600002,3.0625,10.993771,4.6508627,2.4461603,3.0076776,3,1,1,0,2.875,-2.9338801,6.8108015,0,1,11,1,2,3,0,3.404,-3.405,1.3065588,-1.3065588,0.20419745,0.25319889,67.207291,25.846676,0,0,10.324173,14.708499,0,45.466026,66.346657,0,0,0,13.566921,7.7675405,0.81544226,0.52997309,0.08491876,0.18455772,0.47002691,0.099638954,204.86665,133.14714,21.334461,46.367134,118.08664,25.032671,0.44444445,0.80000001,3.404,-3.405,0.19359577,0.24610867,0.6128642,0.45535067,0.18247654,0.3871358,0.54464936,0.20465927,153.9722,114.39947,45.844269,97.261589,136.83432,51.41732,5,0,2,0.19359577,0.24610867,1,2.9043,3.1243138,7.7454643,23.862217,62.264381,3.185575,0,7.9114027,88.215919,0,75.231407,6.8855801,23.862217,0,28.509541,11.096977,2.7567475,88.215919,44.624619,72.474655,40.540001,0.54234898,5.1699252,2.9844644,7.8620424,251.23378,323.63626,0,0,0,0,194.26826,14.708499,27.133842,251.713,529,24,86,0.073677123,0.04359838,0.0,0,0,1
147,83,83,220,Clc1cc(ccc1OCC=C)CC(O)=O,Alclofenac,,,,,1,1,LiuR_2015,,,,,,,,,,,,,,1,1,Chen,2/2,LiuR  Chen,Positive,1,31.280724,1,0,0,1,3,0,6,0,26,2,5,15,11,41.349049,1.590348,0,0,11,1,0,11,0,0,3,0,0,2.2915549,-2.3252425,-0.61567181,0.61459821,2.3479874,-2.3328805,-0.49122831,0.78426629,2.4310753,-2.0471435,-0.39638302,0.84385037,2.6172276,15.319277,5,0.33333334,6,26,2,15,3,5,0.33333334,18,0,11.259149,8.8283253,6.4307213,7.5520415,7.130229,4.749114,3.2616372,4.4899297,0,0,0.80537605,10,0,-0.779836,-0.44605196,0.088697113,2.2117276,-0.88964701,-0.30906054,0.18481904,2.3468385,-0.47670287,-0.21537164,0.24034682,2.4972112,13.066667,6.5540166,4.5714288,10.792462,5.333354,3.6749108,3.8373346,3,1,1,0,2.9159999,-2.69665,5.9304495,0,1,7,1,1,5,0,2.9400001,-2.9419999,1.34078,-1.34078,0.196858,0.25302514,8.5307722,70.75396,0,0,10.324173,14.708499,0,26.718348,54.091755,22.301268,0,0,13.566921,10.271297,0.78868192,0.54893088,0.10307661,0.21131805,0.45106915,0.10824144,182.3961,126.94958,23.838217,48.870888,104.31741,25.032671,0.5,1,2.9400001,-2.9419999,0.22414966,0.22093813,0.53698683,0.54893088,0.25249773,0.4630132,0.45106915,0.21051547,124.18732,126.94958,58.39439,107.07967,104.31741,48.68528,5,0,1,0.22414966,0.22093813,1,2.5318699,10.999887,7.7454643,23.862217,46.311485,3.185575,18.868406,3.5006065,70.572739,0,76.492867,5.8483801,23.862217,10.999887,25.385227,11.929609,0,89.441139,28.671722,71.249435,46.529999,0.56650949,4.9068904,3.0374632,7.4748583,231.267,281.4325,2.503756,0,0,0,175.27815,14.708499,29.637598,226.659,410,18,68,0.081944555,0.040341184,0.0,0,0,1
148,84,84,221,Clc1cc2N(C(=O)CC(=O)N(c2cc1)C)c1ccccc1,Clobazam,1,Zhu LD,1,Fourches,,,,,,,,,,,,,,,,,,,,2/2,Zhu  Fourches,Positive,1,42.812309,0,0,2,2,2,0,12,0,34,0,2,21,15,56.868019,1.6725888,0,0,16,1,0,13,0,2,2,0,0,1.8690488,-2.395195,-0.5854491,0.58851796,2.4952774,-2.5161498,-0.51256061,0.77707297,2.5162821,-2.0829775,-0.39544842,0.85431087,2.802701,20.50769,1,0.043478262,12,36,2,23,2,1,0.043478262,22,0,14.982763,12.170726,9.3259087,10.828063,10.075387,6.8962669,4.3558245,6.0993195,0,0,0.78773636,8,0,-0.82506174,-0.45173141,0.05985786,2.5619764,-0.9927516,-0.31218493,0.15389213,2.6705701,-0.46840501,-0.21170096,0.19305076,2.8741498,15.879017,6.6299357,3.2,11.553188,4.7404509,2.2574773,2.6079676,4,0,1,0,2.6470001,-4.1659899,8.2048092,0,1,18,1,3,1,0,3.2880001,-3.2880001,1.5689945,-1.5689945,0.15383075,0.199442,55.784916,47.52219,8.701313,0,25.899061,0,0,61.274521,66.346657,0,0,0,27.133842,0,0.81879163,0.5287832,0.092713766,0.1812084,0.47121677,0.088494636,239.62959,154.75502,27.133842,53.032902,137.90749,25.899061,0.5,1,3.2880001,-3.2880001,0.17305353,0.17335767,0.73938721,0.5287832,0.092713766,0.26061279,0.47121677,0.16789903,216.39091,154.75502,27.133842,76.271591,137.90749,49.137753,4,0,3,0.17305353,0.17335767,1,3.3712001,6.2486277,10.517568,47.724434,0,0,32.897186,3.5006065,141.14548,18.868406,47.418888,8.3066998,47.724434,0,6.2486277,3.5006065,8.2702427,160.01389,10.517568,72.04583,40.619999,0.48250595,5.523562,2.8221037,8.5437956,292.66251,381.78381,27.133842,0,0,0,230.37627,25.899061,27.133842,300.745,807,39,112,0.24618022,0.24446736,0.1,0,0,1
150,85,85,223,Clc1cc2N(c3c(CCc2cc1)cccc3)CCCN(C)C,Clomipramine,1,Zhu LD,,,1,1,LiuR_2015,LiuZ_PLOS_SIDER,1,0,1,LiuZ_Pfizer,,,,1,Ekins,I ,0,Rodgers,,,,5/6,Zhu  LiuR  LiuZ_SIDER  LiuZ_OBrien  Ekins  Rodgers,Positive,1,53.156239,0,0,2,3,1,0,12,0,45,0,1,22,20,60.38084,1.3417965,0,0,19,1,0,23,0,2,0,0,0,1.7356168,-2.6547892,-0.53415555,0.56860411,2.5754583,-2.7068558,-0.31041312,0.72438359,2.6203678,-2.3725932,-0.29945865,0.77172452,2.8664877,29.523762,4,0.16666667,12,47,0,24,6,4,0.16666667,35,0,15.526733,14.105307,12.076985,13.372033,10.647867,8.3135338,5.772491,7.432653,0,0,0.69549471,9,0,-0.86400598,-0.34832489,0.026484685,2.7565777,-0.95430404,-0.25274178,0.1459523,2.875767,-0.51978445,-0.14949962,0.17359771,3.0496616,16.84375,7.7134986,4.1103301,14.360337,6.523335,3.4558156,4.2580585,2,0,1,0,4.7329998,-4.1890001,9.3597517,0,1,17,1,3,4,1,2.8940001,-2.8940001,1.1357398,-1.1357398,0.057051163,0.27145353,99.357353,29.857702,0,0,0,0,0,126.95544,78.601562,0,0,0,0,0,1,0.61402076,0,0,0.38597921,0,334.77203,205.55699,0,0,129.21506,0,0.44444445,0.80000001,2.8940001,-2.8940001,0.12750518,0.27988943,0.78235328,0.35780573,0,0.21764669,0.64219427,0.21764669,261.91003,119.78336,0,72.86203,214.98869,72.86203,5,0,3,0.12750518,0.27988943,1,4.5283399,3.1243138,3.1243138,0,36.879158,6.37115,103.53119,3.5006065,123.50229,18.868406,44.66214,9.5479002,0,3.1243138,3.1243138,9.8717566,5.513495,180.10751,36.879158,104.94302,6.48,0.46637034,5.5849624,3.0542302,8.6553249,334.77203,452.71371,0,0,0,0,318.40076,0,0,314.85999,995,37,114,0.5155468,0.66068178,0.1,4,0,1
154,86,86,227,Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN(C)C,Chlorpromazine,1,Zhu Calibration,1,Fourches,1,1,LiuR_2015,LiuZ_PLOS_SIDER,3,1,1,LiuZ_Pfizer,moderate hepatotoxic,1,LiuZ_OBrien,1,Ekins,,,,0,1,Chen,8/8,Zhu  Fourches  LiuR  LiuZ_SIDER  LiuZ_Pfizer  LiuZ_OBrien  Ekins  Chen,Positive,1,49.869068,0,0,2,3,1,0,12,0,40,0,1,21,19,60.679634,1.5169908,0,0,17,1,0,19,0,2,0,0,1,1.6941429,-2.6570165,-0.55194426,0.58523273,2.565825,-2.7072906,-0.40103871,0.79222745,2.6088591,-2.3739941,-0.34685084,0.84628576,2.85291,27.430933,4,0.17391305,12,42,0,23,6,4,0.17391305,30,0,14.819627,13.915837,10.662772,11.957819,10.147867,8.331172,4.5653839,6.1161566,0,0,0.74810743,9,0,-0.86393934,-0.36368531,0.024156107,2.6089919,-0.95431858,-0.22688133,0.15812087,2.760355,-0.51966995,-0.16280283,0.20150553,2.918725,15.879017,7.0507812,3.6734693,14.504605,6.4098935,3.3273914,4.4272847,2,0,1,0,4.6240001,-4.5741501,9.1774673,0,1,16,1,3,4,1,2.8099999,-2.809,1.0944753,-1.0944753,0.059225801,0.28168806,90.665009,29.857702,0,0,0,0,0,129.64554,73.852371,0,0,0,0,0,1,0.62804002,0,0,0.37196001,0,324.02063,203.49791,0,0,120.52271,0,0.44444445,0.80000001,2.8099999,-2.809,0.13131672,0.28835884,0.71414584,0.41703176,0.060985681,0.28585416,0.58296824,0.22486849,231.39798,135.12689,19.760618,92.622643,188.89372,72.86203,5,0,3,0.13131672,0.28835884,1,4.8944001,3.1243138,3.1243138,0,36.879158,0,68.895844,3.5006065,123.50229,18.868406,76.881683,9.2194996,0,3.1243138,6.2257819,3.5006065,5.513495,142.3707,36.879158,137.16257,6.48,0.48250595,5.523562,3.0589597,8.5100098,324.02063,426.23825,0,0,0,0,310.49652,0,0,318.87201,896,33,110,0.69717175,0.83503342,0.1,0,0,1
155,87,87,228,Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCC(CC1)C(=O)N,Pipamazine,,,,,1,1,LiuR_2015,,,,,,,,,,,,,,1,1,Chen,2/2,LiuR  Chen,Positive,1,62.145031,0,0,2,3,2,0,12,0,51,1,3,27,22,82.26104,1.6129615,0,0,21,1,0,24,0,3,1,0,1,1.3130852,-2.7893393,-0.59187442,0.62059772,2.7338622,-2.8369739,-0.46000767,0.80252951,2.7249341,-2.5242472,-0.38702545,0.85743415,2.9904978,33.194969,5,0.16666667,12,54,1,30,4,5,0.16666667,41,0,18.802753,16.807213,12.568549,13.940947,13.114194,10.667171,6.6705561,8.2659864,0,0,0.76431847,13,0,-0.85790837,-0.40206504,0.037068769,2.7978578,-1.3705699,-0.28742939,0.17857717,2.8868396,-0.5207634,-0.19419965,0.2360294,3.0726547,20.280001,9.212018,4.7755103,17.538431,7.9199448,4.0878005,5.1445708,4,2,1,0,3.872,-5.1615701,11.268113,0,1,22,1,4,7,1,4.1799998,-4.1789999,1.7630731,-1.7630731,0.12568696,0.20963696,116.65349,29.857702,0,17.238026,12.949531,0,0,113.76311,73.852371,0,0,0,13.566921,6.6511192,0.9137457,0.54048395,0.052578267,0.086254321,0.45951605,0.033676058,351.36472,207.83353,20.21804,33.167572,176.69875,12.949531,0.46153846,0.85714287,4.1799998,-4.1789999,0.1361244,0.19382627,0.68029857,0.40398413,0.10396698,0.31970143,0.59601587,0.21573445,261.59677,155.34494,39.978657,122.93552,229.18733,82.956856,7,0,4,0.1361244,0.19382627,1,4.5300999,36.0215,8.3830976,23.862217,73.758316,4.4107962,3.1014678,3.5006065,123.50229,56.605217,76.881683,11.19994,23.862217,3.1243138,10.636578,3.5006065,38.410683,180.10751,79.017097,71.368187,49.57,0.41024774,5.9068904,3.5697038,9.201355,384.53226,525.90906,13.566921,0,0,17.742489,317.12213,12.949531,31.30941,401.96201,1976,44,144,0.52478248,0.78732896,0.3,0,0,1
156,88,88,229,Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCN(CC1)C,Prochlorperazine,,,1,Fourches,1,1,LiuR_2015,LiuZ_PLOS_SIDER,1,0,1,LiuZ_Pfizer,,,,1,Ekins,,,,,,,4/5,Fourches  LiuR  LiuZ_SIDER  LiuZ_Pfizer  Ekins,Positive,1,59.583031,0,0,2,3,2,0,12,0,49,0,2,25,22,73.888229,1.5079231,0,0,20,1,0,24,0,3,0,0,1,1.3565066,-2.7903285,-0.55194277,0.5852322,2.6804869,-2.8981581,-0.4010343,0.7920565,2.6246023,-2.5038564,-0.3468467,0.8462823,2.9587381,34.876968,4,0.14285715,12,52,0,28,4,4,0.14285715,40,0,17.225405,16.191479,12.491199,13.786246,12.20351,10.14887,5.5653839,7.1161566,0,0,0.74265701,12,0,-0.86207992,-0.36365804,0.02415614,2.7582927,-0.96427536,-0.2745952,0.15812014,2.8478224,-0.51970208,-0.16280332,0.20151639,3.0423853,18.367348,8.3471403,4.2958579,16.66894,7.543294,3.8698759,5.0295486,3,0,1,0,4.1490002,-4.6208801,10.681784,0,1,22,1,4,6,1,3.6199999,-3.619,1.3749952,-1.3749952,0.04714283,0.22030436,177.95357,29.857702,0,0,0,0,0,93.214523,73.852371,0,0,0,0,0,1,0.44565651,0,0,0.55434346,0,374.87817,167.06689,0,0,207.81126,0,0.5,1,3.6199999,-3.619,0.1019337,0.22381873,0.67415214,0.36045548,0.052712109,0.32584789,0.63954449,0.27313578,252.7249,135.12689,19.760618,122.15326,239.75127,102.39264,6,0,4,0.1019337,0.22381873,1,4.5802002,3.1243138,6.2486277,0,110.63747,0,35.998657,3.5006065,123.50229,18.868406,76.881683,10.7578,0,6.2486277,6.2257819,3.5006065,5.513495,142.3707,110.63747,104.26537,9.7200003,0.43513325,5.8073549,3.412262,8.9912014,374.87817,503.53259,0,0,0,0,357.79507,0,0,373.952,1544,40,134,0.82318062,0.9157787,0.9,0,0,1
157,89,89,231,Clc1cc2N=C(N3CCN(CC3)C)c3c(Nc2cc1)cccc3,Clozapine,,,1,Fourches,0,1,LiuR_2015,LiuZ_PLOS_SIDER,2,0,1,LiuZ_Pfizer,,,,1,Ekins,A ,1,Rodgers,0,1,Chen,6/7,Fourches  LiuR  LiuZ_SIDER  LiuZ_Pfizer  Ekins  Rodgers  Chen,Positive,1,50.929066,0,0,2,2,2,0,12,0,42,1,3,23,18,62.708057,1.493049,0,0,18,1,0,19,0,4,0,0,0,1.543957,-2.7493777,-0.56545931,0.60362589,2.6450422,-2.8710952,-0.42807102,0.77848005,2.5403962,-2.4586172,-0.37842476,0.83739358,2.9281926,27.130934,1,0.03846154,12,45,1,26,2,1,0.03846154,32,0,15.811191,13.845413,10.869879,12.242276,11.20351,8.265276,4.8153839,6.4494896,0,0,0.74258256,10,0,-0.86638808,-0.38246936,0.041141126,2.7048855,-0.96674621,-0.29420286,0.16506132,2.7835379,-0.51363444,-0.17246203,0.20424521,3.005801,16.467455,7.0869246,3.52,12.901339,5.486237,2.7003298,3.0773826,4,1,1,0,3.075,-4.0994902,9.2331457,0,1,23,1,4,3,0,4.0539999,-4.0539999,1.5475407,-1.5475407,0.089851193,0.2280549,102.75439,53.618797,19.809576,0,0,0,0,84.513206,54.091755,0,0,5.6825762,0.13689101,0,0.9818486,0.45047158,0.018151393,0.018151393,0.54952842,0,314.78772,144.42442,5.8194671,5.8194671,176.18277,0,0.5,1,4.0539999,-4.0539999,0.10212136,0.19980267,0.68298578,0.37798822,0.018151393,0.31701419,0.62201178,0.29886281,218.97017,121.18575,5.8194671,101.63703,199.42145,95.817566,5,0,4,0.10212136,0.19980267,1,3.7227001,0,26.587299,0,73.758316,3.185575,49.682716,3.5006065,123.50229,0,47.418888,9.6443701,0,23.034157,0,6.6861815,26.280993,123.50229,76.086235,72.04583,30.870001,0.46357921,5.7004399,3.0642488,8.7875357,320.60721,440.12747,5.6825762,0,0,5.6825762,282.16583,11.190562,11.365152,326.83099,1082,41,126,0.42554229,0.75936788,0.0,0,0,1
158,90,90,232,Clc1cc2N=CNS(=O)(=O)c2cc1S(=O)(=O)N,Chlorothiazide,0,Zhu LD,,,0,1,LiuR_2015,,,,,,,,,,,,,,,,,1/3,Zhu  LiuR  LiuZ_SIDER,Negative,0,30.808758,0,0,1,2,5,0,6,0,23,2,7,17,7,54.125778,2.3532946,0,0,7,1,0,6,0,3,4,0,2,2.1909914,-2.3706481,-0.61964601,0.63275272,2.4916499,-2.5837882,-0.54324239,0.76620507,2.4667432,-2.0339603,-0.4003804,0.84732133,2.8100722,21.251242,1,0.055555556,6,24,1,18,3,1,0.055555556,17,0,12.844935,10.472991,3.7320509,4.4307213,7.7161622,7.5363522,1.6547005,2.2996597,0,0,1.0829597,7,0,-0.84515131,-0.42019016,0.077940457,2.3612084,-1.3482771,-0.48231202,0.17227928,2.3842976,-0.41616821,-0.16390596,0.26647374,2.6441691,13.432098,4.2806182,2.5599999,13.946887,4.4555359,2.6697648,3.6553445,7,3,1,0,-0.21799999,-2.9403701,6.1348143,0,1,11,1,2,1,0,5.4959998,-5.4959998,1.6338818,-1.6338818,0.19497421,0.26248875,27.343634,19.495708,13.13876,22.360512,0,0,8.3692026,33.491833,29.581947,32.016521,9.0437498,34.546043,0,5.6825762,0.79326278,0.61412501,0.17113429,0.20673724,0.38587496,0.03560295,186.47267,144.36267,40.228622,48.597824,90.707817,8.3692026,0.42857143,0.75,5.4959998,-5.4959998,0.26328239,0.1779476,0.36787438,0.61151809,0.34580645,0.63212562,0.38848194,0.28631914,86.47641,143.74985,81.288895,148.59407,91.320641,67.305183,4,0,2,0.26328239,0.1779476,1,-0.060899999,47.69643,96.343376,30.067015,0,0,19.886997,3.5006065,35.286369,0,41.905392,6.1298699,96.343376,16.78553,19.506466,3.5006065,34.048183,35.286369,0,69.21566,118.69,0.54234898,5.1699252,2.633986,7.9134102,235.0705,273.07297,69.715622,0,0,28.210327,80.787437,45.001736,97.925949,295.72699,460,29,94,0.11122768,0.06160735,0.0,0,0,0
